v1,message
smishing,YOUR DEVICE WAS HACKED AND WE RECORDED YOU. SEND $199.00 WITHIN 24 HOURS OR THE FOOTAGE GOES TO EVERYONE ON YOUR CONTACT LIST. DETAILS: SHORTURL.AT/CASEUPDT9
smishing,"We have compromising video from your device camera. Pay $2,100.00 in crypto within 24 hours to bit.ly/ClaimHere7 or we send it to all your contacts."
smishing,This is Officer Maria #4432 from Federal Marshal's Office. Your identity has been used in a crime linked to case CASE-850800. Call (974) 803-4727 within 2 hours or a warrant will be issued.
smishing,USCIS NOTICE: DISCREPANCY FOUND IN YOUR IMMIGRATION FILE (CASE CASE-948749). DEPORTATION PROCEEDINGS BEGIN WITHIN 3 HOURS UNLESS YOU RESPOND: SHORTURL.AT/SECURELINK3
smishing,ALERT: FBI Cyber Division has an active warrant CASE-263032 for your arrest regarding unpaid fines of $589.99. Avoid arrest by calling (308) 246-3689 by tomorrow 9AM.
smishing,IRS NOTICE: Your case CASE-850800 shows unpaid taxes of $589.99. Failure to respond within 30 minutes will result in a legal warrant for your arrest. Call (269) 924-3474 now.
smishing,"FINAL NOTICE: Your account with Citibank shows an outstanding balance of $2,100.00. Legal action will begin within 2 hours. Case ref CASE-571029. Call (890) 572-1844."
smishing,ALERT: FBI Cyber Division has an active warrant CASE-850800 for your arrest regarding unpaid fines of $746.32. Avoid arrest by calling (392) 270-3988 by 5PM today.
smishing,This is Officer Robert #5803 from US Marshals. Your identity has been used in a crime linked to case CASE-781453. Call (406) 842-3422 before end of business today or a warrant will be issued.
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-731262. Verify identity immediatly or face legal consequences: bit.ly/a8Xk2p
smishing,URGENT from Internal Revenue Service: An arrest warrant has been issued under case number CASE-377370 due to tax fraud of $450.00. Resolve within 2 hours to avoid prosecution: urlz.fr/SecureLink3
smishing,"Susan, this is your last warning before District Court proceedings begin over unpaid debt of $450.00. Settle within 3 hours to avoid wage garnishment: tinyurl.com/a8Xk2p"
smishing,This is US Marshals. Your visa status is under review due to case CASE-895667. Failure to verify within 3 hours results in immediate deportation order.
smishing,"We have compromising video from your device camera. Pay $3,982.00 in crypto within 30 minutes to bit.ly/PayNow-x1 or we send it to all your contacts."
smishing,"IRS ALERT: Suit has been filed against you in County Court for tax evasion, amount $12,450.00. Contact (265) 546-1344 within 30 minutes to prevent asset seizure."
smishing,This is Officer Sarah #6313 from Federal Marshal's Office. Your identity has been used in a crime linked to case CASE-391369. Call (629) 353-2577 by 5PM today or a warrant will be issued.
smishing,THIS IS NOT A JOKE. WE HAVE PRIVATE FOOTAGE OF YOU. $92.50 REQUIRED BEFORE END OF BUSINESS TODAY TO PREVENT RELEASE TO YOUR FRIENDS AND FAMILY: BIT.LY/VERIFY-NOW22
smishing,"FINAL NOTICE: Your account with Citibank shows an outstanding balance of $3,982.00. Legal action will begin by tomorrow 9AM. Case ref CASE-731262. Call (424) 942-5641."
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-308496. Verify identity within 3 hours or face legal consequences: tinyurl.com/ClaimHere7
smishing,HR NOTICE: Disciplinary action pending on your file (case CASE-900581) unless you verify employment details before end of business today: bit.ly/Verify-Now22
smishing,FINAL NOTICE: Your account with Bank of America shows an outstanding balance of $199.00. Legal action will begin within 3 hours. Case ref CASE-850800. Call (792) 551-6346.
smishing,Court order CASE-391369 authorizes seizure of your property by tomorrow 9AM. Contact (961) 911-3106 to halt this action.
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-126225). Deportation proceedings begin within 30 minutes unless you respond: urlz.fr/SecureLink3
smishing,"FINAL NOTICE from your electric company: Your service will be disconnected within 24 hours due to unpaid balance of $3,982.00. Pay now: bit.ly/ClaimHere7"
smishing,FINAL NOTICE FROM YOUR WATER UTILITY: YOUR SERVICE WILL BE DISCONNECTED IMMEDIATELY DUE TO UNPAID BALANCE OF $199.00. PAY NOW: BIT.LY/VERIFY-NOW22
smishing,"Your account with the power company is past due ($12,450.00). Service termination within 24 hours. Prevent shutoff by calling (310) 480-9927."
smishing,"FINAL NOTICE: YOUR ACCOUNT WITH CHASE SHOWS AN OUTSTANDING BALANCE OF $3,982.00. LEGAL ACTION WILL BEGIN BY 5PM TODAY. CASE REF CASE-198246. CALL (347) 387-5187."
